artist,name,url,year,image,x
Matthias Grünewald,The Annunciation (detail),/en/matthias-grunewald/the-annunciation-detail-1515-0,1515.0,https://uploads6.wikiart.org/images/matthias-grünewald/the-annunciation-detail-1.jpg!Large.jpg,x
Matthias Grünewald,The Annunciation (left wing of the Isenheim Altar),/en/matthias-grunewald/the-annunciation-left-wing-of-the-isenheim-altar-1515,1515.0,https://uploads2.wikiart.org/images/matthias-grünewald/the-annunciation-left-wing-of-the-isenheim-altar.jpg!Large.jpg,x
Matthias Grünewald,The Crucifixion (detail from the Isenheim Altarpiece),/en/matthias-grunewald/the-crucifixion-detail-from-the-isenheim-altarpiece-1515,1515.0,https://uploads5.wikiart.org/images/matthias-grünewald/the-crucifixion-detail-from-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,The Entombment (detail from the Isenheim Altarpiece),/en/matthias-grunewald/the-entombment-detail-from-the-isenheim-altarpiece-1515,1515.0,https://uploads4.wikiart.org/images/matthias-grünewald/the-entombment-detail-from-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,"The first view of the altar: St. Sebastian (left), The Crucifixion (central), St. Anthony (right), Entombment (bottom)",/en/matthias-grunewald/the-first-view-of-the-altar-st-sebastian-left-the-crucifixion-central-st-anthony-right-entombment-1515,1515.0,https://uploads0.wikiart.org/images/matthias-grünewald/the-first-view-of-the-altar-st-sebastian-left-the-crucifixion-central-st-anthony-right-1515.jpg!Large.jpg,x
Matthias Grünewald,"The second view of the altar. St Anthony Visiting St Paul the Hermit in the Desert (left), The Temptation of St. Anthony (right). Central part are carved figures of St. August, St. Anthony, St. Jerome; bottom part Jesus with 12 Apostles.",/en/matthias-grunewald/the-second-view-of-the-altar-st-anthony-visiting-st-paul-the-hermit-in-the-desert-left-the-1515,1515.0,https://uploads4.wikiart.org/images/matthias-grünewald/the-second-view-of-the-altar-st-anthony-visiting-st-paul-the-hermit-in-the-desert-left-the-1515.jpg!Large.jpg,x
Matthias Grünewald,The Temptation of St. Anthony (detail),/en/matthias-grunewald/the-temptation-of-st-anthony-detail-1515,1515.0,https://uploads3.wikiart.org/images/matthias-grünewald/the-temptation-of-st-anthony-detail-1515.jpg!Large.jpg,x
Matthias Grünewald,The Temptation of St. Anthony (detail),/en/matthias-grunewald/the-temptation-of-st-anthony-detail-1515-0,1515.0,https://uploads5.wikiart.org/images/matthias-grünewald/the-temptation-of-st-anthony-detail-1515-1.jpg!Large.jpg,x
Matthias Grünewald,The Temptation of St. Anthony (right wing of the Isenheim Altar),/en/matthias-grunewald/the-temptation-of-st-anthony-right-wing-of-the-isenheim-altar-1515,1515.0,https://uploads2.wikiart.org/images/matthias-grünewald/the-temptation-of-st-anthony-right-wing-of-the-isenheim-altar-1515.jpg!Large.jpg,x
Matthias Grünewald,Virgin and Mary Magdalen at the foot of the Cross (detail from the Isenheim Altarpiece),/en/matthias-grunewald/virgin-and-mary-magdalen-at-the-foot-of-the-cross-detail-from-the-isenheim-altarpiece-1515,1515.0,https://uploads3.wikiart.org/images/matthias-grünewald/virgin-and-mary-magdalen-at-the-foot-of-the-cross-detail-from-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,Visit of St. Anthony to St. Paul and Temptation of St. Anthony,/en/matthias-grunewald/visit-of-st-anthony-to-st-paul-and-temptation-of-st-anthony-1515,1515.0,https://uploads4.wikiart.org/images/matthias-grünewald/visit-of-st-anthony-to-st-paul-and-temptation-of-st-anthony.jpg!Large.jpg,x
Matthias Grünewald,Nativity (detail from the cental right Crucifixion panel of the Isenheim Altarpiece),/en/matthias-grunewald/nativity-detail-from-the-cental-right-crucifixion-panel-of-the-isenheim-altarpiece,1515.0,https://uploads0.wikiart.org/images/matthias-grünewald/nativity-detail-from-the-cental-right-crucifixion-panel-of-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,Nativity (detail from the cental right Crucifixion panel of the Isenheim Altarpiece),/en/matthias-grunewald/nativity-detail-from-the-cental-right-crucifixion-panel-of-the-isenheim-altarpiece-0,1515.0,https://uploads2.wikiart.org/images/matthias-grünewald/nativity-detail-from-the-cental-right-crucifixion-panel-of-the-isenheim-altarpiece-1.jpg!Large.jpg,x
Matthias Grünewald,A Glass Jug (detail from the Concert of Angels from the Isenheim Altarpiece),/en/matthias-grunewald/a-glass-jug-detail-from-the-concert-of-angels-from-the-isenheim-altarpiece-1516,1516.0,https://uploads1.wikiart.org/images/matthias-grünewald/a-glass-jug-detail-from-the-concert-of-angels-from-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,Annunciation to the Shepherds (detail from the Annunciation from the Isenheim Altarpiece),/en/matthias-grunewald/annunciation-to-the-shepherds-detail-from-the-annunciation-from-the-isenheim-altarpiece-1516,1516.0,https://uploads5.wikiart.org/images/matthias-grünewald/annunciation-to-the-shepherds-detail-from-the-annunciation-from-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,Archangel Gabriel (detail from the Annunciation from the Isenheim Altarpiece),/en/matthias-grunewald/archangel-gabriel-detail-from-the-annunciation-from-the-isenheim-altarpiece-1516,1516.0,https://uploads2.wikiart.org/images/matthias-grünewald/archangel-gabriel-detail-from-the-annunciation-from-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,Demons Armed with Sticks (detail from the Isenheim Altarpiece),/en/matthias-grunewald/demons-armed-with-sticks-detail-from-the-isenheim-altarpiece-1516,1516.0,https://uploads5.wikiart.org/images/matthias-grünewald/demons-armed-with-sticks-detail-from-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,John the Apostle (Half Length Portrait of a Man with a Pinfeather Looking Up),/en/matthias-grunewald/john-the-apostle-half-length-portrait-of-a-man-with-a-pinfeather-looking-up-1516,1516.0,https://uploads3.wikiart.org/images/matthias-grünewald/half-length-portrait-of-a-man-with-a-pinfeather-looking-up.jpg!Large.jpg,x
Matthias Grünewald,Nativity and Concert of Angels from the Isenheim Altarpiece (central panel),/en/matthias-grunewald/nativity-and-concert-of-angels-from-the-isenheim-altarpiece-central-panel-1516,1516.0,https://uploads0.wikiart.org/images/matthias-grünewald/nativity-and-concert-of-angels-from-the-isenheim-altarpiece-central-panel.jpg!Large.jpg,x
Matthias Grünewald,Soldiers Guarding Christ's Tomb at the Resurrection (detail from the Isenheim Altarpiece),/en/matthias-grunewald/soldiers-guarding-christs-tomb-at-the-resurrection-detail-from-the-isenheim-altarpiece-1516,1516.0,https://uploads5.wikiart.org/images/matthias-grünewald/soldiers-guarding-christ-s-tomb-at-the-resurrection-detail-from-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,St. Anthony Visiting St. Paul the Hermit in the Desert (left wing of the Isenheim Altar),/en/matthias-grunewald/st-anthony-visiting-st-paul-the-hermit-in-the-desert-left-wing-of-the-isenheim-altar-1516,1516.0,https://uploads7.wikiart.org/images/matthias-grünewald/st-anthony-visiting-st-paul-the-hermit-in-the-desert-left-wing-of-the-isenheim-altar-1516.jpg!Large.jpg,x
Matthias Grünewald,St. John the Baptist (detail from the Annunciation from the Isenheim Altarpiece),/en/matthias-grunewald/st-john-the-baptist-detail-from-the-annunciation-from-the-isenheim-altarpiece-1516,1516.0,https://uploads4.wikiart.org/images/matthias-grünewald/st-john-the-baptist-detail-from-the-annunciation-from-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,The Concert of Angels (detail from the Isenheim Altarpiece),/en/matthias-grunewald/the-concert-of-angels-detail-from-the-isenheim-altarpiece-1516,1516.0,https://uploads2.wikiart.org/images/matthias-grünewald/the-concert-of-angels-detail-from-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,The Devil Attacking the Window (detail from St. Anthony the Hermit from the Isenheim Altarpiece),/en/matthias-grunewald/the-devil-attacking-the-window-detail-from-st-anthony-the-hermit-from-the-isenheim-altarpiece-1516,1516.0,https://uploads2.wikiart.org/images/matthias-grünewald/the-devil-attacking-the-window-detail-from-st-anthony-the-hermit-from-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,The Entombment (detail from the Isenheim Altarpiece),/en/matthias-grunewald/the-entombment-detail-from-the-isenheim-altarpiece-1516,1516.0,https://uploads6.wikiart.org/images/matthias-grünewald/the-entombment-detail-from-the-isenheim-altarpiece-1.jpg!Large.jpg,x
Matthias Grünewald,The Isenheim Altarpiece,/en/matthias-grunewald/the-isenheim-altarpiece-1516,1516.0,https://uploads4.wikiart.org/images/matthias-grünewald/the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,The Prophet Isaiah (detail from the Isenheim Altarpiece),/en/matthias-grunewald/the-prophet-isaiah-detail-from-the-isenheim-altarpiece-1516,1516.0,https://uploads8.wikiart.org/images/matthias-grünewald/the-prophet-isaiah-detail-from-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,The Resurrection of Christ (detail from the right wing of the Isenheim Altarpiece),/en/matthias-grunewald/the-resurrection-of-christ-detail-from-the-right-wing-of-the-isenheim-altarpiece-1516,1516.0,https://uploads7.wikiart.org/images/matthias-grünewald/the-resurrection-of-christ-detail-from-the-right-wing-of-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,The Resurrection of Christ (right wing of the Isenheim Altarpiece),/en/matthias-grunewald/the-resurrection-of-christ-right-wing-of-the-isenheim-altarpiece-1516,1516.0,https://uploads0.wikiart.org/images/matthias-grünewald/the-resurrection-of-christ-right-wing-of-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,The Virgin Illuminated (detail from the Concert of Angels from the Isenheim Altarpiece),/en/matthias-grunewald/the-virgin-illuminated-detail-from-the-concert-of-angels-from-the-isenheim-altarpiece-1516,1516.0,https://uploads3.wikiart.org/images/matthias-grünewald/the-virgin-illuminated-detail-from-the-concert-of-angels-from-the-isenheim-altarpiece.jpg!Large.jpg,x
Matthias Grünewald,Crucifixion Altarpiece (detail),/en/matthias-grunewald/crucifixion-altarpiece-detail,1516.0,https://uploads1.wikiart.org/images/matthias-grünewald/crucifixion-altarpiece-detail.jpg!Large.jpg,x
Matthias Grünewald,St. Anthony Visiting St. Paul the Hermit in the Desert (detail),/en/matthias-grunewald/st-anthony-visiting-st-paul-the-hermit-in-the-desert-detail,1516.0,https://uploads4.wikiart.org/images/matthias-grünewald/st-anthony-visiting-st-paul-the-hermit-in-the-desert-detail.jpg!Large.jpg,x
Matthias Grünewald,The Crucifixion 3 (detail),/en/matthias-grunewald/the-crucifixion-3-detail,1516.0,https://uploads5.wikiart.org/images/matthias-grünewald/the-crucifixion-3-detail.jpg!Large.jpg,x
Matthias Grünewald,The Temptation of St. Anthony (detail),/en/matthias-grunewald/the-temptation-of-st-anthony-detail,1516.0,https://uploads7.wikiart.org/images/matthias-grünewald/the-temptation-of-st-anthony-detail.jpg!Large.jpg,x
Matthias Grünewald,The Temptation of St. Anthony (detail),/en/matthias-grunewald/the-temptation-of-st-anthony-detail-0,1516.0,https://uploads0.wikiart.org/images/matthias-grünewald/the-temptation-of-st-anthony-detail-1.jpg!Large.jpg,x
Matthias Grünewald,The Temptation of St. Anthony (detail),/en/matthias-grunewald/the-temptation-of-st-anthony-detail-2,1516.0,https://uploads0.wikiart.org/images/matthias-grünewald/the-temptation-of-st-anthony-detail-2.jpg!Large.jpg,x
Matthias Grünewald,Altarpiece of Our Lady of the Snows,/en/matthias-grunewald/altarpiece-of-our-lady-of-the-snows-1519,1519.0,https://uploads7.wikiart.org/images/matthias-grünewald/altarpiece-of-our-lady-of-the-snows.jpg!Large.jpg,x
Matthias Grünewald,The Stuppach Madonna,/en/matthias-grunewald/the-stuppach-madonna-1519,1519.0,https://uploads1.wikiart.org/images/matthias-grünewald/the-stuppach-madonna.jpg!Large.jpg,x
Matthias Grünewald,Virgin and Child,/en/matthias-grunewald/virgin-and-child-1519,1519.0,https://uploads2.wikiart.org/images/matthias-grünewald/virgin-and-child-1519.jpg!Large.jpg,x
Matthias Grünewald,Head of a Shouting Man,/en/matthias-grunewald/head-of-a-shouting-man-1520,1520.0,https://uploads3.wikiart.org/images/matthias-grünewald/head-of-a-shouting-man.jpg!Large.jpg,x
Matthias Grünewald,Head of a Shouting Man,/en/matthias-grunewald/head-of-a-shouting-man-1520-0,1520.0,https://uploads5.wikiart.org/images/matthias-grünewald/head-of-a-shouting-man-1.jpg!Large.jpg,x
Matthias Grünewald,Head of a Young Woman,/en/matthias-grunewald/head-of-a-young-woman-1520,1520.0,https://uploads2.wikiart.org/images/matthias-grünewald/head-of-a-young-woman.jpg!Large.jpg,x
Matthias Grünewald,Mary with the Sun below her Feet,/en/matthias-grunewald/mary-with-the-sun-below-her-feet-1520,1520.0,https://uploads4.wikiart.org/images/matthias-grünewald/mary-with-the-sun-below-her-feet.jpg!Large.jpg,x
Matthias Grünewald,Smiling Woman,/en/matthias-grunewald/smiling-woman-1520,1520.0,https://uploads3.wikiart.org/images/matthias-grünewald/smiling-woman.jpg!Large.jpg,x
Matthias Grünewald,St. Catherine,/en/matthias-grunewald/st-catherine-1520,1520.0,https://uploads2.wikiart.org/images/matthias-grünewald/st-catherine.jpg!Large.jpg,x
Matthias Grünewald,St. Dorothy with the Basket of Flowers,/en/matthias-grunewald/st-dorothy-with-the-basket-of-flowers-1520,1520.0,https://uploads0.wikiart.org/images/matthias-grünewald/st-dorothy-with-the-basket-of-flowers.jpg!Large.jpg,x
Matthias Grünewald,Unfinished Study,/en/matthias-grunewald/unfinished-study-1520,1520.0,https://uploads6.wikiart.org/images/matthias-grünewald/unfinished-study.jpg!Large.jpg,x
Matthias Grünewald,Saints Erasmus and Mauritius,/en/matthias-grunewald/saints-erasmus-and-mauritius-1523,1523.0,https://uploads5.wikiart.org/images/matthias-grünewald/saints-erasmus-and-mauritius-1523.jpg!Large.jpg,x
Matthias Grünewald,Christ Carrying the Cross,/en/matthias-grunewald/christ-carrying-the-cross-1524,1524.0,https://uploads2.wikiart.org/images/matthias-grünewald/christ-carrying-the-cross-1524.jpg!Large.jpg,x
Matthias Grünewald,Man Looking Up,/en/matthias-grunewald/man-looking-up-1524,1524.0,https://uploads0.wikiart.org/images/matthias-grünewald/man-looking-up-1524.jpg!Large.jpg,x
Matthias Grünewald,St. Maurice (detail from The Meeting of St. Erasmus and St. Maurice),/en/matthias-grunewald/st-maurice-detail-from-the-meeting-of-st-erasmus-and-st-maurice-1524,1524.0,https://uploads8.wikiart.org/images/matthias-grünewald/st-maurice-detail-from-the-meeting-of-st-erasmus-and-st-maurice.jpg!Large.jpg,x
Matthias Grünewald,The Crucifixion,/en/matthias-grunewald/the-crucifixion-1524,1524.0,https://uploads1.wikiart.org/images/matthias-grünewald/the-crucifixion-1524.jpg!Large.jpg,x
Matthias Grünewald,Head of an Old Man,/en/matthias-grunewald/head-of-an-old-man-1525,1525.0,https://uploads8.wikiart.org/images/matthias-grünewald/head-of-an-old-man.jpg!Large.jpg,x
Matthias Grünewald,Lamentation of Christ,/en/matthias-grunewald/lamentation-of-christ-1525,1525.0,https://uploads2.wikiart.org/images/matthias-grünewald/lamentation-of-christ.jpg!Large.jpg,x
Matthias Grünewald,Lamentation of Christ (detail),/en/matthias-grunewald/lamentation-of-christ-detail-1525,1525.0,https://uploads0.wikiart.org/images/matthias-grünewald/lamentation-of-christ-detail.jpg!Large.jpg,x
Matthias Grünewald,The Triple Face,/en/matthias-grunewald/the-triple-face-1525,1525.0,https://uploads5.wikiart.org/images/matthias-grünewald/the-triple-face.jpg!Large.jpg,x
Matthias Grünewald,Benefactor with Bird Cage,/en/matthias-grunewald/benefactor-with-bird-cage,,https://uploads6.wikiart.org/images/matthias-grünewald/benefactor-with-bird-cage.jpg!Large.jpg,x
Childe Hassam,At the Café,/en/childe-hassam/at-the-caf%C3%A9-1889,1889.0,https://uploads1.wikiart.org/images/childe-hassam/at-the-café-1889.jpg!Large.jpg,x
Ferdinand Hodler,Samoëns,/en/ferdinand-hodler/samo%C3%ABns,1882.0,https://uploads4.wikiart.org/images/ferdinand-hodler/samoëns.jpg!Large.jpg,x
Ferdinand Hodler,Modern Rütli,/en/ferdinand-hodler/modern-r%C3%BCtli-1887,1887.0,https://uploads5.wikiart.org/images/ferdinand-hodler/modern-rütli-1887.jpg!Large.jpg,x
Ferdinand Hodler,At the foot of the Salève,/en/ferdinand-hodler/at-the-foot-of-the-sal%C3%A8ve-1890,1890.0,https://uploads0.wikiart.org/images/ferdinand-hodler/at-the-foot-of-the-salève-1890.jpg!Large.jpg,x
Ferdinand Hodler,Tree on the Lake of Brienz near Bödeli,/en/ferdinand-hodler/tree-on-the-lake-of-brienz-near-b%C3%B6deli-1906,1906.0,https://uploads4.wikiart.org/images/ferdinand-hodler/tree-on-the-lake-of-brienz-near-bödeli-1906.jpg!Large.jpg,x
Ferdinand Hodler,Dents du Midi from Champéry,/en/ferdinand-hodler/dents-du-midi-from-champ%C3%A9ry-1916,1916.0,https://uploads2.wikiart.org/images/ferdinand-hodler/dents-du-midi-from-champéry-1916.jpg!Large.jpg,x
Ferdinand Hodler,Josef Müller,/en/ferdinand-hodler/josef-m%C3%BCller,1916.0,https://uploads0.wikiart.org/images/ferdinand-hodler/josef-müller.jpg!Large.jpg,x
Ferdinand Hodler,Mountain stream near Champéry,/en/ferdinand-hodler/mountain-stream-near-champ%C3%A9ry-1916,1916.0,https://uploads4.wikiart.org/images/ferdinand-hodler/mountain-stream-near-champéry-1916.jpg!Large.jpg,x
Ferdinand Hodler,The Dents Blanches in Champéry at the morning sun,/en/ferdinand-hodler/the-dents-blanches-in-champ%C3%A9ry-at-the-morning-sun-1916,1916.0,https://uploads6.wikiart.org/images/ferdinand-hodler/the-dents-blanches-in-champéry-at-the-morning-sun-1916.jpg!Large.jpg,x
William Hogarth,The Children's Theater In The House Of John Conduit,/en/william-hogarth/theaterauff%C3%BChrung-der-kinder-im-hause-des-john-conduit-1732,1732.0,https://uploads1.wikiart.org/images/william-hogarth/theateraufführung-der-kinder-im-hause-des-john-conduit-1732.jpg!Large.jpg,x
Katsushika Hokusai,Ōnmyo Imoseyama,/en/katsushika-hokusai/%C5%8Dnmyo-imoseyama,1810.0,https://uploads4.wikiart.org/images/katsushika-hokusai/ōnmyo-imoseyama.jpg,x
Katsushika Hokusai,Ōgama,/en/katsushika-hokusai/%C5%8Dgama,,https://uploads3.wikiart.org/images/katsushika-hokusai/ōgama.jpg,x
Katsushika Hokusai,"Oiran and two Shinzô admiring, cherry blossoms of Nakanochô",/en/katsushika-hokusai/oiran-and-two-shinz%C3%B4-admiring-cherry-blossoms-of-nakanoch%C3%B4,,https://uploads3.wikiart.org/images/katsushika-hokusai/oiran-and-two-shinzô-admiring-cherry-blossoms-of-nakanochô.jpg!Large.jpg,x
Katsushika Hokusai,Onikojima Yatarō and Saihōin Akabōzu,/en/katsushika-hokusai/onikojima-yatar%C5%8D-and-saih%C5%8Din-akab%C5%8Dzu,,https://uploads8.wikiart.org/images/katsushika-hokusai/onikojima-yatarō-and-saihōin-akabōzu.jpg!Large.jpg,x
Katsushika Hokusai,Sangoku Yōko den,/en/katsushika-hokusai/sangoku-y%C5%8Dko-den,,https://uploads5.wikiart.org/images/katsushika-hokusai/sangoku-yōko-den.jpg,x
Katsushika Hokusai,View of the beach at low tide Noboto from the coast to Gyôtoku,/en/katsushika-hokusai/view-of-the-beach-at-low-tide-noboto-from-the-coast-to-gy%C3%B4toku,,https://uploads6.wikiart.org/images/katsushika-hokusai/view-of-the-beach-at-low-tide-noboto-from-the-coast-to-gyôtoku.jpg,x
Katsushika Hokusai,Waterfall at Yoshino in Washū,/en/katsushika-hokusai/waterfall-at-yoshino-in-wash%C5%AB,,https://uploads1.wikiart.org/images/katsushika-hokusai/waterfall-at-yoshino-in-washū.jpg!Large.jpg,x
Friedensreich Hundertwasser,715 Homage to Schröder-Sonnenstern,/en/friedensreich-hundertwasser/homage-to-schr%C3%B6der-sonnenstern,1972.0,https://uploads2.wikiart.org/images/friedensreich-hundertwasser/homage-to-schröder-sonnenstern.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,"Portrait of Napoléon Bonaparte, The First Council",/en/jean-auguste-dominique-ingres/portrait-of-napol%C3%A9on-bonaparte-the-first-council-1804,1804.0,https://uploads0.wikiart.org/images/jean-auguste-dominique-ingres/portrait-of-napoléon-bonaparte-the-first-council-1804.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,Portrait Belvèze,/en/jean-auguste-dominique-ingres/portrait-belv%C3%A8ze,1805.0,https://uploads7.wikiart.org/images/jean-auguste-dominique-ingres/portrait-belvèze.jpg,x
Jean Auguste Dominique Ingres,Portrait of Frédéric Desmarais,/en/jean-auguste-dominique-ingres/portrait-of-fr%C3%A9d%C3%A9ric-desmarais,1805.0,https://uploads4.wikiart.org/images/jean-auguste-dominique-ingres/portrait-of-frédéric-desmarais.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,Portrait of Mademoiselle Rivière,/en/jean-auguste-dominique-ingres/portrait-of-mademoiselle-riviere-1805,1805.0,https://uploads2.wikiart.org/images/jean-auguste-dominique-ingres/portrait-of-mademoiselle-rivière-1805.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,Portrait of Monsieur Rivière,/en/jean-auguste-dominique-ingres/portrait-of-monsieur-rivi%C3%A8re-1805,1805.0,https://uploads7.wikiart.org/images/jean-auguste-dominique-ingres/portrait-of-monsieur-rivière-1805.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,"Portrait of Madame Aymon, La belle Zélie",/en/jean-auguste-dominique-ingres/portrait-of-madame-aymon-la-belle-z%C3%A9lie-1806,1806.0,https://uploads8.wikiart.org/images/jean-auguste-dominique-ingres/portrait-of-madame-aymon-la-belle-zélie-1806.jpg,x
Jean Auguste Dominique Ingres,Portrait of Napoléon on the Imperial Throne,/en/jean-auguste-dominique-ingres/portrait-of-napoleon-on-the-imperial-throne-1806,1806.0,https://uploads4.wikiart.org/images/jean-auguste-dominique-ingres/portrait-of-napoléon-on-the-imperial-throne-1806.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,"Portrait Suvée, director of the Academy of France in Rome",/en/jean-auguste-dominique-ingres/portrait-suv%C3%A9e-director-of-the-academy-of-france-in-rome,1806.0,https://uploads3.wikiart.org/images/jean-auguste-dominique-ingres/portrait-suvée-director-of-the-academy-of-france-in-rome.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,The Bather of Valpinçon,/en/jean-auguste-dominique-ingres/the-bather-of-valpin%C3%A7on,1808.0,https://uploads6.wikiart.org/images/jean-auguste-dominique-ingres/the-bather-of-valpinçon.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,Auguste-Jean-Marie Guénepin,/en/jean-auguste-dominique-ingres/auguste-jean-marie-gu%C3%A9nepin,1809.0,https://uploads1.wikiart.org/images/jean-auguste-dominique-ingres/auguste-jean-marie-guénepin.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,Hippolyte-François Devillers,/en/jean-auguste-dominique-ingres/hippolyte-fran%C3%A7ois-devillers,1811.0,https://uploads2.wikiart.org/images/jean-auguste-dominique-ingres/hippolyte-françois-devillers.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,"Comtes de Tournon, née Geneviève de Seytres Caumont",/en/jean-auguste-dominique-ingres/comtes-de-tournon-n%C3%A9e-genevi%C3%A8ve-de-seytres-caumont,1812.0,https://uploads6.wikiart.org/images/jean-auguste-dominique-ingres/comtes-de-tournon-née-geneviève-de-seytres-caumont.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,Madame and her son Lauréal,/en/jean-auguste-dominique-ingres/madame-and-her-son-laur%C3%A9al,1821.0,https://uploads8.wikiart.org/images/jean-auguste-dominique-ingres/madame-and-her-son-lauréal.jpg,x
Jean Auguste Dominique Ingres,"Madame Clément Boulanger, née Marie-Élizabeth Blavot, later Madame Edmond Cavé",/en/jean-auguste-dominique-ingres/madame-cl%C3%A9ment-boulanger-n%C3%A9e-marie-%C3%A9lizabeth-blavot-later-madame-edmond-cav%C3%A9,1830.0,https://uploads5.wikiart.org/images/jean-auguste-dominique-ingres/madame-clément-boulanger-née-marie-élizabeth-blavot-later-madame-edmond-cavé.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,Madame Eugène Viollet le Duc,/en/jean-auguste-dominique-ingres/madame-eug%C3%A8ne-viollet-le-duc,1837.0,https://uploads1.wikiart.org/images/jean-auguste-dominique-ingres/madame-eugène-viollet-le-duc.jpg,x
Jean Auguste Dominique Ingres,Study for 'Vénus à Paphos',/en/jean-auguste-dominique-ingres/study-for-venus-a-paphos-1852,1852.0,https://uploads7.wikiart.org/images/jean-auguste-dominique-ingres/study-for-vénus-à-paphos.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,Charles François Mallet,/en/jean-auguste-dominique-ingres/charles-fran%C3%A7ois-mallet,,https://uploads6.wikiart.org/images/jean-auguste-dominique-ingres/charles-françois-mallet.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,Dr. François Melier,/en/jean-auguste-dominique-ingres/dr-fran%C3%A7ois-melier,,https://uploads1.wikiart.org/images/jean-auguste-dominique-ingres/dr-françois-melier.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,Jean François Antoine Forest,/en/jean-auguste-dominique-ingres/jean-fran%C3%A7ois-antoine-forest,,https://uploads2.wikiart.org/images/jean-auguste-dominique-ingres/jean-françois-antoine-forest.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,Jean François Julien Menager,/en/jean-auguste-dominique-ingres/jean-fran%C3%A7ois-julien-menager,,https://uploads2.wikiart.org/images/jean-auguste-dominique-ingres/jean-françois-julien-menager.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,"Madame Charles Simart, born Amélie Baltard",/en/jean-auguste-dominique-ingres/madame-charles-simart-born-am%C3%A9lie-baltard,,https://uploads6.wikiart.org/images/jean-auguste-dominique-ingres/madame-charles-simart-born-amélie-baltard.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,"Madame Hippolyte Flandrin, born Aimée Caroline Ancelot",/en/jean-auguste-dominique-ingres/madame-hippolyte-flandrin-born-aim%C3%A9e-caroline-ancelot,,https://uploads0.wikiart.org/images/jean-auguste-dominique-ingres/madame-hippolyte-flandrin-born-aimée-caroline-ancelot.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,"Madame Jacquelles Louis Leblanc, born Françoise Poncelle",/en/jean-auguste-dominique-ingres/madame-jacquelles-louis-leblanc-born-fran%C3%A7oise-poncelle,,https://uploads2.wikiart.org/images/jean-auguste-dominique-ingres/madame-jacquelles-louis-leblanc-born-françoise-poncelle.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,"Madame Louis François Godinot, born Victoire Pauline Thiolliere de L'Isle",/en/jean-auguste-dominique-ingres/madame-louis-fran%C3%A7ois-godinot-born-victoire-pauline-thiolliere-de-l-isle,,https://uploads1.wikiart.org/images/jean-auguste-dominique-ingres/madame-louis-françois-godinot-born-victoire-pauline-thiolliere-de-l-isle.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,Pierre François Henri Labrouste,/en/jean-auguste-dominique-ingres/pierre-fran%C3%A7ois-henri-labrouste,,https://uploads5.wikiart.org/images/jean-auguste-dominique-ingres/pierre-françois-henri-labrouste.jpg!Large.jpg,x
Jean Auguste Dominique Ingres,Pierre Marie François de Sales Baillot,/en/jean-auguste-dominique-ingres/pierre-marie-fran%C3%A7ois-de-sales-baillot,,https://uploads3.wikiart.org/images/jean-auguste-dominique-ingres/pierre-marie-françois-de-sales-baillot.jpg!Large.jpg,x
